is_genuine,diagonal,height_left,height_right,margin_low,margin_up,length
1,0.4312122502016056,-1.3346167425071696,-1.8134349750493373,-0.2474104983813761,-1.1714775858352526,0.8957647844939597
1,-0.42098587272657473,-1.9693001591842063,-0.6767868925245748,-0.5051755750329382,-0.2221207347617691,0.9072269058566522
1,-0.25710161831735945,-0.3658894223158705,-0.5539060187381399,-0.7022900454135458,0.0799473542161565,1.239628425374574
1,0.20177429402864827,0.5026247268211546,0.736343156019688,-0.7781033032522395,0.33886285905437924,1.1020829690223282
1,-1.2404071447729306,-1.4682343039128365,-0.40030492650503086,-0.580988832871634,-0.9988672492764374,1.0103859981208365
1,-0.8143080833088404,-0.26567625126159655,0.15265900553401335,-0.732615348549023,-1.3872405065337705,0.998923876758144
1,0.07066689050116427,1.0036905820924769,-0.9532688585441187,-1.2178201987166692,-0.04951039820295393,0.8384541776805293
1,0.10344374138308185,-0.8001464968843593,-0.06238252359226949,0.2074690486507922,-1.085172417555845,0.2768102309088864
1,-0.35543217096292584,0.23538960400972575,-0.12382296048553058,-0.5355008781684167,-0.9557146651367326,0.288272352271579
1,1.086749267838653,-1.401425523210003,1.5965092725249068,0.08616783610888046,-1.9913766844896237,0.9186890272193448
1,0.1689974431467307,-0.7333377161815258,-0.8303879847576402,-0.18675989211042024,-0.5241888237396967,0.6665223572402384
1,-0.5193164253721412,0.8366686303353694,0.42914097155355724,-0.01997072486529264,0.597778363892602,1.4344844885402501
1,-0.7487543815451916,0.23538960400972575,0.828503811359536,-1.657537094181099,0.16625252249556408,0.1278026531939644
1,0.13622059226490627,-0.9003596679386332,1.0742655589324495,-0.09578398270398712,0.597778363892602,-0.009742803158281358
1,1.0539724169568285,0.26879399436116624,0.828503811359536,-0.8387539095231954,-0.3084259030411767,0.9530753913074063
1,1.578402031066485,-0.23227186091020355,1.934431675437668,-1.1420069408779747,-1.2577827541146602,0.5519011436133616
1,0.3984353993197811,0.5360291171725476,-0.3081442711652265,-0.7477780001167617,0.25255769077497164,0.5977496290641156
1,0.46398910108343,-1.0005728389929072,-1.8134349750493373,-1.1571695924457133,-0.5673414078793995,0.9416132699447136
1,1.4472946275390943,-2.0695133302384803,-0.21598361582537856,-0.7174526969812843,-0.006357814063251094,0.8843026631312834
1,-0.5520932762540587,-0.6665289354786923,-0.4924655818448788,-0.7477780001167617,0.12309993835586125,0.25388598818351754
1,-1.7648367588826803,2.0726310733380497,-0.8918284216509013,-0.7477780001167617,-0.437883655460289,0.46020417271186986
1,-1.600952504473372,-0.9671684486415142,1.5350688356316893,-0.44452496876198233,-0.9988672492764374,0.9759996340327751
1,0.5623196537289964,0.40241155576688065,0.029778131747578478,-0.7781033032522395,-1.2146301699749553,0.7238329640536688
1,0.36565854843786355,0.06836765225261832,-0.3081442711652265,-1.1723322440134527,1.9786610563631215,0.4258178086238084
1,-0.4537627236084923,-0.6999333258301328,-0.9532688585441187,-0.09578398270398712,-1.085172417555845,0.391431444535747
1,-0.02766366214440216,-0.031845518801655634,-0.3081442711652265,-0.30806110465233194,-0.6536465761588071,0.6894465999656073
1,0.23455114491047271,-1.4682343039128365,0.5213016268934052,0.010354578270185964,-1.300935338254363,0.8728405417685908
1,-1.043746039481891,0.5026247268211546,-0.4310251449516614,-1.5059105785037092,2.5396446501792718,1.4459466099029263
1,-0.8143080833088404,-0.13205868985592958,-1.383351916796728,0.010354578270185964,-0.48103623959999187,0.4487420513491773
1,0.20177429402864827,-1.501638694264277,-0.36958470805844396,-0.8084286063877175,1.3313722942675656,-0.31922007995081797
1,-1.3059608465366725,-2.03610893988704,-0.8611082032042707,-1.0813563346070187,-0.48103623959999187,0.7123708426909762
1,-2.3220432238741613,0.669646678578262,0.029778131747578478,-0.18675989211042024,-2.0345292686293264,0.9416132699447136
1,-0.9781923377181488,-0.9337640582900737,0.45986119000014414,-0.7174526969812843,-0.7399517444382147,0.9072269058566522
1,-0.25710161831735945,0.3021983847126067,-0.185263397378748,-0.6264767875748499,1.1156093735690475,0.9416132699447136
1,-0.25710161831735945,-0.39929381266731095,-0.12382296048553058,-0.6568020907103285,0.03679477007645366,0.6435981145148533
1,0.9228650134294377,0.0015588715497848404,-0.185263397378748,-1.1723322440134527,-0.6104939920191041,0.40289356589843955
1,-0.19154791655361744,-1.9024913784813728,0.9206644666993841,-0.7477780001167617,-0.6536465761588071,0.46020417271186986
1,-1.7648367588826803,-0.6999333258301328,-0.24670383427196543,-0.7174526969812843,-0.8262569127176222,0.5519011436133616
1,0.07066689050116427,-0.3658894223158705,-1.0761497323305973,-0.5203382266006782,-1.732461179651401,0.5175147795253001
1,-0.5520932762540587,-0.39929381266731095,0.060498350194165364,-1.5817238363424044,-0.8262569127176222,0.8155299349551605
1,0.3984353993197811,1.5381608277152397,0.1219387870873828,-0.156434588974943,-0.04951039820295393,0.849916299043222
1,1.4800714784209188,0.23538960400972575,1.0742655589324495,-1.0358683799038022,0.6840835321720096,0.001719318204411216
1,1.217856671366137,-0.19886747055876305,-0.7996677663110533,-0.7781033032522395,-0.3515784871808814,0.3341208377223167
1,-1.1748534430092816,-1.601851865318551,-0.5539060187381399,-1.051031031471541,-1.2577827541146602,0.16218901728200952
1,0.07066689050116427,0.4358159461182736,-0.4924655818448788,-0.6113141360071113,-0.9125620809970298,0.46020417271186986
1,-0.4865395744903167,-0.6331245451272519,-0.7996677663110533,-0.20192254367816023,-0.9557146651367326,0.3341208377223167
1,-0.3882090218447503,-1.4682343039128365,0.18337922398064388,-0.5961514844393726,-0.437883655460289,0.47166629407456245
1,-0.060440513026226585,-0.4661025933701444,-1.4447923536899454,-0.25836048886356255,0.42516802733378684,0.1278026531939644
1,-1.9942747150556375,-1.501638694264277,-1.014709295437336,-0.6113141360071113,-1.300935338254363,1.6178784303432334
1,1.7422862854757937,-1.1341904003986216,-0.40030492650503086,-1.020705728336063,-1.6461560113719933,0.47166629407456245
1,0.9884187151930866,-0.5997201547758588,-0.6767868925245748,-0.49001292346519953,0.20940510663526882,-0.37653068676426454
1,-1.0109691885999732,-2.4369616241041356,-1.1375901692238146,-0.5203382266006782,0.9429990370102324,0.21949962409545612
1,-0.3882090218447503,0.20198521365833275,-2.7350415284477734,-0.5658261813038941,-1.6461560113719933,0.5748253863387467
1,-0.8143080833088404,-2.0027045495355993,-0.9532688585441187,-0.5658261813038941,-0.7831043285779175,0.31119659499694785
1,-1.2404071447729306,-1.0673816196957882,-1.0761497323305973,0.010354578270185964,-0.04951039820295393,1.1135450903850208
1,-0.224324767435535,-2.03610893988704,-1.75199453815612,0.6623485956829605,-0.5673414078793995,0.5977496290641156
1,-0.35543217096292584,-0.532911374072978,-1.9977562857290332,-0.5961514844393726,-0.869409496857325,0.47166629407456245
1,0.3984353993197811,-0.33248503196443,-0.21598361582537856,-0.27773580151685473,0.4683206114734897,1.1135450903850208
1,1.84061683812136,0.9702861917410364,-0.185263397378748,-1.1874948955811913,-0.04951039820295393,0.7811435708670991
1,-0.35543217096292584,-0.39929381266731095,-0.03166230514568261,0.025517229837924593,0.25255769077497164,0.47166629407456245
1,0.07066689050116427,0.9702861917410364,-0.6460666740779879,-0.3535490593555492,-0.39473107132058427,0.8957647844939597
1,0.1689974431467307,1.8388003408780615,-0.09310274203890004,-0.7932659548199789,-1.2146301699749553,0.6894465999656073
1,-0.847084934190758,-0.9337640582900737,-1.598393445923011,-0.01997072486529264,0.5546257797528973,1.0218481194835127
1,-0.093217363908051,-1.2678079618042886,-1.1068699507771842,-0.5506635297361554,-1.6461560113719933,0.31119659499694785
1,-0.060440513026226585,-1.8022782074270989,-0.3081442711652265,-0.3687117109232878,0.16625252249556408,0.4258178086238084
1,-0.4865395744903167,-0.9003596679386332,-0.9532688585441187,-0.26257314994911607,-0.3084259030411767,0.0704920463805178
1,0.3984353993197811,-0.06524990915304864,1.7808305832046027,-0.27773580151685473,-0.7831043285779175,0.4258178086238084
1,-0.4865395744903167,0.36900716541544015,-1.75199453815612,-0.6871273938458058,-0.5241888237396967,0.1736511386447021
1,0.3001048466742147,-0.9337640582900737,0.18337922398064388,-0.580988832871634,-0.1358155664823615,0.6779844786029148
1,1.2506335222479614,0.769859849632536,-0.4924655818448788,-0.7174526969812843,0.0799473542161565,0.6894465999656073
1,0.13622059226490627,-0.6665289354786923,-0.3081442711652265,0.23779435178626943,0.7272361163117125,0.3685072018103781
1,-1.273183995654848,1.9390135119323355,-0.03166230514568261,0.010354578270185964,0.03679477007645366,0.849916299043222
1,-0.3226553200810083,-1.4348299135614435,0.21409944242723078,-1.2633081534198864,-0.006357814063251094,1.0103859981208365
1,-1.3715145483004145,-0.9337640582900737,-0.9225486400974882,0.16198109394757496,-1.300935338254363,0.8728405417685908
1,-0.093217363908051,0.1351764329554518,0.7977835929129492,-0.17248227272738237,-0.04951039820295393,0.46020417271186986
1,-1.404291399182239,-0.031845518801655634,-0.15454317893211747,-0.580988832871634,-0.5241888237396967,0.735295085416345
1,-1.338737697418497,-2.269939672347028,-0.7075071109712053,-0.26257314994911607,0.16625252249556408,0.849916299043222
1,0.3001048466742147,-1.1341904003986216,-0.09310274203890004,-0.09578398270398712,-0.006357814063251094,-0.009742803158281358
1,0.13622059226490627,0.36900716541544015,0.18337922398064388,-0.9297298189296292,-0.1358155664823615,0.9416132699447136
1,0.005113188737515423,-0.26567625126159655,-0.3388644896118134,-0.38387436249102647,-0.2652733189014739,0.6779844786029148
1,-0.35543217096292584,-1.2344035714528956,-0.06238252359226949,-0.49001292346519953,-0.7399517444382147,0.2653481095461938
1,1.021195566075004,-0.26567625126159655,-0.5231858002915094,-0.8235912579554567,0.16625252249556408,1.5605678235298033
1,2.397823303112841,-0.4995069837215849,0.42914097155355724,-0.32322375622007193,0.20940510663526882,0.6206738717894844
1,-0.158771065671793,0.669646678578262,0.6749027191264706,-1.3542840628263202,-0.17896815062206628,0.849916299043222
1,-1.0109691885999732,-0.8669552775872402,0.09121856864079592,-0.45968762032972227,0.03679477007645366,0.6665223572402384
1,0.36565854843786355,-1.0339772293443477,-1.475512572136576,-0.6871273938458058,-1.085172417555845,0.998923876758144
1,0.23455114491047271,-0.23227186091020355,-1.0454295138839667,-0.6416394391425899,-1.300935338254363,0.391431444535747
1,-0.5193164253721412,0.6362422882268215,-0.5539060187381399,-1.2481455018521472,-0.3084259030411767,0.9759996340327751
1,-0.4537627236084923,0.669646678578262,0.3984207531069267,-0.41419966562650506,0.20940510663526882,0.24242386682082498
1,0.9228650134294377,-0.19886747055876305,-0.7075071109712053,-0.2474104983813761,-0.7399517444382147,0.6665223572402384
1,-0.25710161831735945,-1.401425523210003,-1.4140721352433585,-1.4604226238004927,-0.6967991602985099,0.29973447363425526
1,0.8900881625475201,0.5026247268211546,-0.6460666740779879,-0.8387539095231954,0.7272361163117125,0.9186890272193448
1,0.49676595196534756,1.1039037531467508,0.27553987932049184,-0.5203382266006782,0.0799473542161565,-0.10143977405977309
1,-0.12599421478996858,-1.4348299135614435,-1.7212743197094893,-0.38387436249102647,-0.9557146651367326,0.9530753913074063
1,-0.224324767435535,-1.2344035714528956,-1.9670360672824028,-1.051031031471541,-0.5241888237396967,0.0704920463805178
1,-0.12599421478996858,-0.8335508872357997,-0.9532688585441187,-0.7022900454135458,0.6840835321720096,0.2653481095461938
1,0.8900881625475201,0.3021983847126067,-0.5231858002915094,-0.8690792126586734,-0.5673414078793995,0.391431444535747
1,-0.4865395744903167,-2.704196746915517,-0.0009420866990520641,-0.7477780001167617,-0.39473107132058427,0.735295085416345
1,-1.1092997412455396,0.7030510689296551,-0.21598361582537856,-0.6113141360071113,-1.085172417555845,0.21949962409545612
1,-0.224324767435535,-1.3346167425071696,0.6134622822332532,-0.1715972405426816,-0.39473107132058427,0.8040678135924679
1,-1.5026219518278054,0.0015588715497848404,0.15265900553401335,-1.8546515645617057,1.6765929673851958,0.6435981145148533
1,0.8573113116656957,0.1351764329554518,0.18337922398064388,-0.7174526969812843,-1.3872405065337705,0.2768102309088864
1,-0.093217363908051,-0.1654630802073226,0.45986119000014414,-0.11094663427172576,-0.8262569127176222,0.391431444535747
1,0.005113188737515423,1.0370949724439174,-0.21598361582537856,-0.8084286063877175,0.5546257797528973,1.2052420612865125
1,0.13622059226490627,0.06836765225261832,-0.7689475478644228,-0.7022900454135458,0.12309993835586125,0.8269920563178531
1,-0.9781923377181488,-2.0027045495355993,-1.1683103876704015,-0.156434588974943,1.5471352149660835,0.5977496290641156
1,-2.256489522110419,0.36900716541544015,-0.4310251449516614,-0.8690792126586734,-1.9913766844896237,0.15072689591933325
1,-0.3882090218447503,-0.8669552775872402,0.18337922398064388,0.19230639708305355,-0.6967991602985099,1.044772362208898
1,-1.3715145483004145,1.1039037531467508,-1.9670360672824028,-0.7477780001167617,0.25255769077497164,0.8613784204059145
1,1.021195566075004,0.3021983847126067,0.1219387870873828,-0.5506635297361554,-1.7756137637911038,0.5060526581626239
1,-0.28987846919918386,2.27305741544655,-0.21598361582537856,-0.18675989211042024,-1.905071516210216,1.1823178185611274
1,0.33288169755603914,0.5360291171725476,-1.014709295437336,-0.14127193740720437,0.29571027491467644,1.1593935758357585
1,-1.1748534430092816,-0.031845518801655634,-0.06238252359226949,-0.42936231719424367,-0.006357814063251094,0.5404390222506853
1,1.5456251801846608,0.06836765225261832,0.30626009776707874,-0.5961514844393726,-0.9557146651367326,1.0562344835715742
1,1.6439557328302272,-0.7333377161815258,-1.2297508245636626,-0.6568020907103285,0.03679477007645366,-0.0899776526970968
1,1.6767325837120515,-0.6999333258301328,-1.014709295437336,-0.9600551220651071,-1.6461560113719933,0.5633632649760542
1,-1.4370682500640635,0.26879399436116624,0.9513846851460146,0.3742582158959211,-0.3084259030411767,0.7467572067790377
1,0.7262039081383048,1.4379476566609657,-0.36958470805844396,-0.26257314994911607,-1.3440879223940678,1.0333102408462054
1,0.2673279957922971,-0.6999333258301328,-0.40030492650503086,-0.6264767875748499,0.20940510663526882,1.6637269157939711
1,-0.5193164253721412,0.9368818013896434,-0.4310251449516614,-1.051031031471541,-0.1358155664823615,0.1163405318312718
1,-1.0109691885999732,-1.4682343039128365,-0.277424052718596,-0.7781033032522395,-0.1358155664823615,0.41435568726113214
1,1.3817409257753523,-1.0339772293443477,-0.12382296048553058,-0.18675989211042024,-0.437883655460289,0.586287507701423
1,1.283410373129786,-1.0339772293443477,-0.7689475478644228,-0.42936231719424367,-0.3515784871808814,0.21949962409545612
1,1.6439557328302272,-0.13205868985592958,0.3677005346603398,-0.5203382266006782,-2.0345292686293264,0.288272352271579
1,-0.158771065671793,-0.19886747055876305,-0.9839890769907492,0.26811965492174805,-0.5241888237396967,1.5605678235298033
1,-0.781531232427016,-0.39929381266731095,1.9958721123308856,-0.6113141360071113,-1.5598508430925857,0.8728405417685908
1,0.36565854843786355,-0.7667421065329663,1.4121879618452107,-0.10438705300813084,-0.5673414078793995,0.288272352271579
1,0.037890039619339844,0.8700730206868099,0.3677005346603398,-0.035133376433031265,-0.7831043285779175,1.2969390321880043
1,0.005113188737515423,0.4358159461182736,-0.7689475478644228,-0.7629406516845009,0.33886285905437924,0.3341208377223167
1,0.3984353993197811,-0.26567625126159655,-0.6767868925245748,-1.0965189861747582,-0.7831043285779175,0.9645375126700825
1,-0.6832006797814496,0.0015588715497848404,-0.21598361582537856,-0.18675989211042024,-0.8262569127176222,0.6206738717894844
1,-1.273183995654848,-0.1654630802073226,-1.598393445923011,-0.6568020907103285,-1.7756137637911038,1.1708556971984512
1,-0.25710161831735945,0.03496326190122531,0.49058140844677467,-1.0358683799038022,-0.6104939920191041,1.0562344835715742
1,0.3001048466742147,-0.4995069837215849,-0.4924655818448788,-0.42936231719424367,-0.006357814063251094,1.4459466099029263
1,0.6278733554927384,-0.9671684486415142,-0.0009420866990520641,0.23779435178626943,0.8566938687308248,0.586287507701423
1,0.9884187151930866,1.4379476566609657,-0.9839890769907492,-0.45968762032972227,0.6840835321720096,0.3685072018103781
1,1.152302969602395,-0.4661025933701444,-0.4310251449516614,0.010354578270185964,-0.39473107132058427,0.7582193281417302
1,0.4312122502016056,0.06836765225261832,1.0435453404858626,-0.580988832871634,-0.869409496857325,1.1479314544730823
1,-0.19154791655361744,-2.1029177205898733,-1.4447923536899454,-0.5961514844393726,0.7703887004514172,0.3341208377223167
1,1.3817409257753523,-0.1654630802073226,1.473628398738472,-1.020705728336063,-1.516698258952883,0.25388598818351754
1,-0.4865395744903167,-1.6686606460213844,-0.4924655818448788,-0.8690792126586734,-1.2146301699749553,0.9645375126700825
1,1.152302969602395,0.06836765225261832,-1.2604710430102495,-0.0806213311362485,-1.2577827541146602,0.5748253863387467
1,0.7917576099019537,0.1017720426040588,0.15265900553401335,-0.49001292346519953,0.0799473542161565,-0.23898523041201883
1,0.8245344607838713,-2.370152843401302,0.21409944242723078,-0.5658261813038941,-0.48103623959999187,0.8957647844939597
1,-2.223712671228595,0.569433507523988,-0.09310274203890004,-0.29289845308459334,-0.39473107132058427,-0.13582613814783454
1,-1.1092997412455396,1.2709257049038583,-0.6460666740779879,-0.5355008781684167,0.25255769077497164,1.5491057021671106
1,1.4472946275390943,-1.735469426724218,-1.2297508245636626,-1.2178201987166692,0.03679477007645366,0.7696814495044065
1,0.9884187151930866,0.20198521365833275,-1.1068699507771842,-1.445259972232754,-0.6967991602985099,0.4831284154372387
1,2.037277943412493,0.0015588715497848404,-0.06238252359226949,-1.051031031471541,-0.9988672492764374,1.0218481194835127
1,-1.338737697418497,1.2375213145524653,-2.304958470195164,0.08616783610888046,-1.3872405065337705,0.7123708426909762
1,0.5623196537289964,0.769859849632536,-0.12382296048553058,-0.7781033032522395,-0.6536465761588071,0.4945905367999313
1,-0.6832006797814496,-1.3346167425071696,-2.9193628391274693,-0.035133376433031265,-1.6461560113719933,0.6206738717894844
1,0.4312122502016056,0.5360291171725476,-1.2911912614568801,-0.49001292346519953,-0.48103623959999187,0.29973447363425526
1,-0.5520932762540587,1.805395950526621,0.3677005346603398,-0.3383864077878106,-0.006357814063251094,0.8957647844939597
1,-0.9781923377181488,0.4358159461182736,0.060498350194165364,-0.6568020907103285,-0.48103623959999187,0.47166629407456245
1,-0.5193164253721412,0.4692203364697141,-0.5539060187381399,-0.6871273938458058,-0.9988672492764374,0.41435568726113214
1,1.3489640748935279,-2.403557233752695,-1.2911912614568801,-1.051031031471541,-0.09266298234265868,-0.2848337158627565
1,-0.060440513026226585,1.3711388759581322,0.6441825006798401,-1.763675655155272,-0.5673414078793995,0.9301511485820211
1,-0.060440513026226585,-0.19886747055876305,-0.24670383427196543,-0.8084286063877175,-0.437883655460289,0.2309617454581324
1,-0.3882090218447503,-1.0673816196957882,-0.06238252359226949,0.19230639708305355,-1.4303930906734754,0.001719318204411216
1,1.4472946275390943,0.3356027750639997,-0.24670383427196543,-0.3535490593555492,-0.2652733189014739,0.7009087213283
1,0.8245344607838713,-1.8356825977784919,0.3677005346603398,-0.12610928583946437,-0.6536465761588071,0.5404390222506853
1,2.5617075575221495,0.06836765225261832,0.7670633744663186,-1.2178201987166692,0.9861516211499352,0.5060526581626239
1,0.46398910108343,0.06836765225261832,-0.24670383427196543,-1.0965189861747582,0.0799473542161565,0.8728405417685908
1,0.7262039081383048,-0.031845518801655634,-1.1683103876704015,-0.47485027189746093,1.460830046686678,1.1020829690223282
1,-0.02766366214440216,-1.0005728389929072,-0.4617453633982919,-0.5961514844393726,-0.5673414078793995,1.0562344835715742
1,-0.3226553200810083,2.239653025095157,-0.9225486400974882,-0.7174526969812843,0.8135412845911201,0.24242386682082498
1,-0.5848701271358832,-0.9671684486415142,-1.1375901692238146,-0.9448924704973685,-1.2146301699749553,0.8384541776805293
1,1.283410373129786,-1.0005728389929072,-2.9808032760206866,0.010354578270185964,0.9429990370102324,-0.21606098768664997
1,-0.060440513026226585,1.0370949724439174,0.21409944242723078,-0.32322375622007193,-1.2146301699749553,0.5289769008879928
1,0.8573113116656957,-1.4682343039128365,-0.3388644896118134,-1.5362358816391872,0.8135412845911201,0.6321359931521771
1,0.10344374138308185,-0.1654630802073226,-0.5846262371847268,-0.21708519524589884,0.20940510663526882,0.4258178086238084
1,-1.6665062062371139,-1.2344035714528956,-0.36958470805844396,-0.35011221309197466,2.021813640502826,0.6779844786029148
1,-0.19154791655361744,0.36900716541544015,-0.5231858002915094,0.11649313924435771,-0.7831043285779175,0.3685072018103781
1,-0.19154791655361744,1.3043300952552987,0.30626009776707874,-0.156434588974943,-0.2221207347617691,0.21949962409545612
1,0.037890039619339844,-0.06524990915304864,-1.567673227476424,-1.0358683799038022,-0.8262569127176222,0.19657538137007097
1,-0.8143080833088404,0.8032642399839289,0.828503811359536,-1.3997720175295367,-0.006357814063251094,0.036105682292456365
1,0.49676595196534756,-0.1654630802073226,0.30626009776707874,-0.47485027189746093,0.382015443194084,0.3226587163596241
1,1.217856671366137,0.5026247268211546,0.3677005346603398,-0.29289845308459334,-0.6967991602985099,1.606416308980541
1,-0.25710161831735945,-0.6665289354786923,-1.8748754119425548,-0.18675989211042024,-0.3515784871808814,1.3198632749133732
1,0.6606502063745628,0.03496326190122531,0.30626009776707874,-0.6416394391425899,-0.3084259030411767,0.391431444535747
1,0.7262039081383048,-1.1675947907500146,-2.397119125535012,-0.49001292346519953,0.12309993835586125,1.4344844885402501
1,1.1195261187205705,1.0370949724439174,0.029778131747578478,-0.7629406516845009,0.7703887004514172,0.46020417271186986
1,-1.207630293891106,-0.7667421065329663,0.49058140844677467,-0.45968762032972227,0.0799473542161565,0.41435568726113214
1,0.8900881625475201,-2.603983575861243,0.15265900553401335,-0.7174526969812843,0.9861516211499352,1.4000981244521886
1,0.529542802847172,-0.9003596679386332,-0.7996677663110533,-0.32322375622007193,-0.869409496857325,0.8269920563178531
1,-0.5848701271358832,-1.702065036372825,-0.7075071109712053,-0.26257314994911607,-1.300935338254363,1.044772362208898
1,-1.207630293891106,0.1017720426040588,-0.21598361582537856,-0.11094663427172576,0.597778363892602,0.9301511485820211
1,0.9884187151930866,-0.9337640582900737,-0.15454317893211747,-0.8084286063877175,-0.2221207347617691,0.46020417271186986
1,0.46398910108343,-1.401425523210003,-0.40030492650503086,0.5713726862765274,-0.04951039820295393,0.24242386682082498
1,0.3001048466742147,0.16858082330689228,-0.7996677663110533,0.010354578270185964,0.382015443194084,0.6321359931521771
1,-0.715977530663274,1.3377344856067392,-2.5507202177680774,-0.38387436249102647,-0.006357814063251094,0.586287507701423
1,1.3489640748935279,0.9702861917410364,-1.2297508245636626,-0.7932659548199789,-0.17896815062206628,0.18511326000739467
1,0.7589807590201293,0.1351764329554518,-0.6460666740779879,-0.732615348549023,-1.4303930906734754,0.036105682292456365
1,0.49676595196534756,-2.3367484530498617,-0.36958470805844396,0.10133048767661908,-1.0420198334161401,0.5633632649760542
1,-2.289266372992337,-1.4682343039128365,-0.36958470805844396,-0.5658261813038941,0.42516802733378684,0.40289356589843955
1,0.2673279957922971,-1.200999181101455,-0.9839890769907492,-0.5961514844393726,-0.04951039820295393,0.35704508044768557
1,-0.5520932762540587,-0.4995069837215849,-0.6767868925245748,-0.580988832871634,-0.1358155664823615,0.849916299043222
1,0.037890039619339844,0.06836765225261832,-0.3081442711652265,-0.5961514844393726,-1.1714775858352526,-0.009742803158281358
1,0.529542802847172,-2.7710055276183505,-0.0009420866990520641,-0.035133376433031265,0.4683206114734897,0.8728405417685908
1,-2.1909358203467706,0.6362422882268215,0.736343156019688,-0.1715972405426816,-0.04951039820295393,0.7123708426909762
1,-0.3882090218447503,-0.7333377161815258,-0.277424052718596,-0.23224784681363747,-1.2577827541146602,0.5289769008879928
1,-0.8798617850725824,-0.7667421065329663,0.5520218453399921,-0.2474104983813761,-1.9913766844896237,0.9645375126700825
1,1.775063136357618,1.7051827794723946,-0.4310251449516614,-0.7477780001167617,-0.2221207347617691,0.16218901728200952
1,1.0539724169568285,-1.3346167425071696,0.15265900553401335,-1.051031031471541,-0.9125620809970298,0.25388598818351754
1,1.1850798204842194,-2.704196746915517,0.2448196608738613,-0.7174526969812843,-0.3084259030411767,0.21949962409545612
1,2.6272612592857985,0.6362422882268215,0.2448196608738613,-0.42936231719424367,0.5114731956131944,1.1593935758357585
1,-2.027051565937462,0.769859849632536,0.42914097155355724,-1.0813563346070187,0.20940510663526882,1.4115602458148648
1,0.9884187151930866,0.4358159461182736,-2.2127978148553162,0.10133048767661908,0.8566938687308248,0.6321359931521771
1,0.037890039619339844,-1.601851865318551,0.8592240298061666,-0.41419966562650506,-0.1358155664823615,0.5977496290641156
1,-0.6176469780177076,-1.3680211328585625,-1.844155193495968,-0.8842418642264126,0.0799473542161565,0.8843026631312834
1,-0.35543217096292584,0.23538960400972575,0.736343156019688,-0.45968762032972227,-0.39473107132058427,0.586287507701423
